2020-02-22 21:27:25.403 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'linkMapperCustom' and 'com.songhaozhi.mayday.mapper.mayDay.custom.LinkMapperCustom' mapperInterface. Bean already defined with the same name!
2020-02-22 21:27:25.403 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'logMapperCustom' and 'com.songhaozhi.mayday.mapper.mayDay.custom.LogMapperCustom' mapperInterface. Bean already defined with the same name!
2020-02-22 21:27:25.403 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'optionsMapperCustom' and 'com.songhaozhi.mayday.mapper.mayDay.custom.OptionsMapperCustom' mapperInterface. Bean already defined with the same name!
2020-02-22 21:27:25.403 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'scheduleMapperCustom' and 'com.songhaozhi.mayday.mapper.mayDay.custom.ScheduleMapperCustom' mapperInterface. Bean already defined with the same name!
2020-02-22 21:27:25.403 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'tagMapperCustom' and 'com.songhaozhi.mayday.mapper.mayDay.custom.TagMapperCustom' mapperInterface. Bean already defined with the same name!
2020-02-22 21:27:25.403 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'themeMapperCustom' and 'com.songhaozhi.mayday.mapper.mayDay.custom.ThemeMapperCustom' mapperInterface. Bean already defined with the same name!
2020-02-22 21:27:25.403 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'userMapperCustom' and 'com.songhaozhi.mayday.mapper.mayDay.custom.UserMapperCustom' mapperInterface. Bean already defined with the same name!
2020-02-22 21:27:25.403 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'articleCategoryMapper' and 'com.songhaozhi.mayday.mapper.mayDay.generator.ArticleCategoryMapper' mapperInterface. Bean already defined with the same name!
2020-02-22 21:27:25.403 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'articleMapper' and 'com.songhaozhi.mayday.mapper.mayDay.generator.ArticleMapper' mapperInterface. Bean already defined with the same name!
2020-02-22 21:27:25.404 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'articleTagMapper' and 'com.songhaozhi.mayday.mapper.mayDay.generator.ArticleTagMapper' mapperInterface. Bean already defined with the same name!
2020-02-22 21:27:25.404 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'attachmentMapper' and 'com.songhaozhi.mayday.mapper.mayDay.generator.AttachmentMapper' mapperInterface. Bean already defined with the same name!
2020-02-22 21:27:25.404 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'categoryMapper' and 'com.songhaozhi.mayday.mapper.mayDay.generator.CategoryMapper' mapperInterface. Bean already defined with the same name!
2020-02-22 21:27:25.404 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'linkMapper' and 'com.songhaozhi.mayday.mapper.mayDay.generator.LinkMapper' mapperInterface. Bean already defined with the same name!
2020-02-22 21:27:25.404 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'logMapper' and 'com.songhaozhi.mayday.mapper.mayDay.generator.LogMapper' mapperInterface. Bean already defined with the same name!
2020-02-22 21:27:25.404 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'menuMapper' and 'com.songhaozhi.mayday.mapper.mayDay.generator.MenuMapper' mapperInterface. Bean already defined with the same name!
2020-02-22 21:27:25.404 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'optionsMapper' and 'com.songhaozhi.mayday.mapper.mayDay.generator.OptionsMapper' mapperInterface. Bean already defined with the same name!
2020-02-22 21:27:25.404 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'tagMapper' and 'com.songhaozhi.mayday.mapper.mayDay.generator.TagMapper' mapperInterface. Bean already defined with the same name!
2020-02-22 21:27:25.404 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'themeMapper' and 'com.songhaozhi.mayday.mapper.mayDay.generator.ThemeMapper' mapperInterface. Bean already defined with the same name!
2020-02-22 21:27:25.404 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'userMapper' and 'com.songhaozhi.mayday.mapper.mayDay.generator.UserMapper' mapperInterface. Bean already defined with the same name!
2020-02-22 21:27:25.404 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - No MyBatis mapper was found in '[com.songhaozhi.mayday.mapper]' package. Please check your configuration.
